Istasyon_No|Istasyon_Adi|YIL|AY|TOPLAM_GUNESLENME_SURESI
17886|YATA?AN|2009|7|351.3
17886|YATA?AN|2009|8|318.2
17886|YATA?AN|2009|9|258.2
17886|YATA?AN|2009|10|217.1
17886|YATA?AN|2009|11|175.6
17886|YATA?AN|2009|12|101.2
17886|YATA?AN|2009|13|2647.6
17886|YATA?AN|2010|1|115.0
17886|YATA?AN|2010|2|101.4
17886|YATA?AN|2010|3|198.8
17886|YATA?AN|2010|4|238.3
17886|YATA?AN|2010|5|272.9
17886|YATA?AN|2010|6|282.5
17886|YATA?AN|2010|7|345.9
17886|YATA?AN|2010|8|307.1
17886|YATA?AN|2010|9|269.1
17886|YATA?AN|2010|10|188.4
17886|YATA?AN|2010|11|163.8
17886|YATA?AN|2010|12|108.5
17886|YATA?AN|2010|13|2591.7
17886|YATA?AN|2011|1|124.9
17886|YATA?AN|2011|2|146.4
17886|YATA?AN|2011|3|206.4
17886|YATA?AN|2011|4|180.1
17886|YATA?AN|2011|5|235.3
17886|YATA?AN|2011|6|313.8
17886|YATA?AN|2011|7|354.7
17886|YATA?AN|2011|8|304.6
17886|YATA?AN|2011|9|271.8
17886|YATA?AN|2011|10|215.0
17886|YATA?AN|2011|11|201.4
17886|YATA?AN|2011|12|130.8
17886|YATA?AN|2011|13|2685.2
17886|YATA?AN|2012|1|84.7
17886|YATA?AN|2012|13|84.7
17924|K?YCE??Z|1984|9|295.1
17924|K?YCE??Z|1984|10|271.6
17924|K?YCE??Z|1984|11|118.8
17924|K?YCE??Z|1984|12|119.1
17924|K?YCE??Z|1984|13|804.6
17924|K?YCE??Z|1985|1|86.9
17924|K?YCE??Z|1985|2|145.0
17924|K?YCE??Z|1985|3|189.8
17924|K?YCE??Z|1985|4|244.0
17924|K?YCE??Z|1985|5|259.9
17924|K?YCE??Z|1985|6|339.4
17924|K?YCE??Z|1985|7|360.4
17924|K?YCE??Z|1985|8|336.8
17924|K?YCE??Z|1985|9|302.2
17924|K?YCE??Z|1985|10|247.9
17924|K?YCE??Z|1985|11|149.3
17924|K?YCE??Z|1985|12|156.7
17924|K?YCE??Z|1985|13|2818.3
17924|K?YCE??Z|1986|1|101.4
17924|K?YCE??Z|1986|2|115.7
17924|K?YCE??Z|1986|3|207.7
17924|K?YCE??Z|1986|4|260.9
17924|K?YCE??Z|1986|5|279.1
17924|K?YCE??Z|1986|6|310.2
17924|K?YCE??Z|1986|7|353.0
17924|K?YCE??Z|1986|8|318.5
17924|K?YCE??Z|1986|9|260.8
17924|K?YCE??Z|1986|10|254.9
17924|K?YCE??Z|1986|11|222.4
17924|K?YCE??Z|1986|12|148.5
17924|K?YCE??Z|1986|13|2833.1
17924|K?YCE??Z|1987|1|116.5
17924|K?YCE??Z|1987|2|131.4
17924|K?YCE??Z|1987|3|193.6
17924|K?YCE??Z|1987|4|210.1
17924|K?YCE??Z|1987|5|251.2
17924|K?YCE??Z|1987|6|328.6
17924|K?YCE??Z|1987|7|349.9
17924|K?YCE??Z|1987|8|344.2
17924|K?YCE??Z|1987|9|294.8
17924|K?YCE??Z|1987|10|241.2
17924|K?YCE??Z|1987|11|163.2
17924|K?YCE??Z|1987|12|143.4
17924|K?YCE??Z|1987|13|2768.1
17924|K?YCE??Z|1988|1|143.9
17924|K?YCE??Z|1988|2|137.4
17924|K?YCE??Z|1988|3|145.5
17924|K?YCE??Z|1988|4|189.1
17924|K?YCE??Z|1988|5|300.8
17924|K?YCE??Z|1988|6|313.5
17924|K?YCE??Z|1988|7|342.3
17924|K?YCE??Z|1988|8|330.1
17924|K?YCE??Z|1988|9|295.9
17924|K?YCE??Z|1988|10|218.1
17924|K?YCE??Z|1988|11|149.6
17924|K?YCE??Z|1988|12|110.9
17924|K?YCE??Z|1988|13|2677.1
17924|K?YCE??Z|1989|1|220.5
17924|K?YCE??Z|1989|2|208.8
17924|K?YCE??Z|1989|3|201.9
17924|K?YCE??Z|1989|4|249.4
17924|K?YCE??Z|1989|5|304.1
17924|K?YCE??Z|1989|6|322.3
17924|K?YCE??Z|1989|7|340.3
17924|K?YCE??Z|1989|8|309.8
17924|K?YCE??Z|1989|9|295.7
17924|K?YCE??Z|1989|10|230.7
17924|K?YCE??Z|1989|11|136.1
17924|K?YCE??Z|1989|12|163.2
17924|K?YCE??Z|1989|13|2982.8
17924|K?YCE??Z|1990|1|179.9
17924|K?YCE??Z|1990|2|181.1
17924|K?YCE??Z|1990|3|269.0
17924|K?YCE??Z|1990|4|214.4
17924|K?YCE??Z|1990|5|294.7
17924|K?YCE??Z|1990|6|321.6
17924|K?YCE??Z|1990|7|346.5
17924|K?YCE??Z|1990|8|329.2
17924|K?YCE??Z|1990|9|299.0
17924|K?YCE??Z|1990|10|234.7
17924|K?YCE??Z|1990|11|160.5
17924|K?YCE??Z|1990|12|97.2
17924|K?YCE??Z|1990|13|2927.8
17924|K?YCE??Z|1991|1|170.2
17924|K?YCE??Z|1991|2|127.2
17924|K?YCE??Z|1991|3|187.2
17924|K?YCE??Z|1991|4|225.5
17924|K?YCE??Z|1991|5|204.5
17924|K?YCE??Z|1991|6|318.5
17924|K?YCE??Z|1991|7|332.4
17924|K?YCE??Z|1991|8|325.4
17924|K?YCE??Z|1991|9|296.7
17924|K?YCE??Z|1991|10|219.7
17924|K?YCE??Z|1991|11|181.3
17924|K?YCE??Z|1991|12|117.4
17924|K?YCE??Z|1991|13|2706.0
17924|K?YCE??Z|1992|1|198.1
17924|K?YCE??Z|1992|2|170.1
17924|K?YCE??Z|1992|3|158.1
17924|K?YCE??Z|1992|4|234.8
17924|K?YCE??Z|1992|5|251.7
17924|K?YCE??Z|1992|6|290.6
17924|K?YCE??Z|1992|7|330.1
17924|K?YCE??Z|1992|8|322.7
17924|K?YCE??Z|1992|9|296.9
17924|K?YCE??Z|1992|10|239.4
17924|K?YCE??Z|1992|11|164.1
17924|K?YCE??Z|1992|12|153.2
17924|K?YCE??Z|1992|13|2809.8
17924|K?YCE??Z|1993|1|171.9
17924|K?YCE??Z|1993|2|161.8
17924|K?YCE??Z|1993|3|238.9
17924|K?YCE??Z|1993|4|225.9
17924|K?YCE??Z|1993|5|241.6
17924|K?YCE??Z|1993|6|317.4
17924|K?YCE??Z|1993|7|350.2
17924|K?YCE??Z|1993|8|331.5
17924|K?YCE??Z|1993|9|306.1
17924|K?YCE??Z|1993|10|258.9
17924|K?YCE??Z|1993|11|175.8
17924|K?YCE??Z|1993|12|126.6
17924|K?YCE??Z|1993|13|2906.6
17924|K?YCE??Z|1994|1|129.0
17924|K?YCE??Z|1994|2|154.2
17924|K?YCE??Z|1994|3|237.5
17924|K?YCE??Z|1994|4|225.4
17924|K?YCE??Z|1994|5|299.1
17924|K?YCE??Z|1994|6|335.3
17924|K?YCE??Z|1994|7|343.6
17924|K?YCE??Z|1994|8|333.1
17924|K?YCE??Z|1994|9|281.0
17924|K?YCE??Z|1994|10|188.3
17924|K?YCE??Z|1994|11|163.8
17924|K?YCE??Z|1994|12|147.5
17924|K?YCE??Z|1994|13|2837.8
17924|K?YCE??Z|1995|1|117.1
17924|K?YCE??Z|1995|2|178.9
17924|K?YCE??Z|1995|3|166.8
17924|K?YCE??Z|1995|4|227.6
17924|K?YCE??Z|1995|5|293.7
17924|K?YCE??Z|1995|6|330.9
17924|K?YCE??Z|1995|7|330.6
17924|K?YCE??Z|1995|8|334.0
17924|K?YCE??Z|1995|9|278.2
17924|K?YCE??Z|1995|10|262.7
17924|K?YCE??Z|1995|11|139.6
17924|K?YCE??Z|1995|12|108.1
17924|K?YCE??Z|1995|13|2768.2
17924|K?YCE??Z|1996|1|130.0
17924|K?YCE??Z|1996|2|118.9
17924|K?YCE??Z|1996|3|203.1
17924|K?YCE??Z|1996|4|241.5
17924|K?YCE??Z|1996|5|308.9
17924|K?YCE??Z|1996|6|340.8
17924|K?YCE??Z|1996|7|347.4
17924|K?YCE??Z|1996|8|332.5
17924|K?YCE??Z|1996|9|259.9
17924|K?YCE??Z|1996|10|245.6
17924|K?YCE??Z|1996|11|177.7
17924|K?YCE??Z|1996|12|109.4
17924|K?YCE??Z|1996|13|2815.7
17924|K?YCE??Z|1997|1|186.6
17924|K?YCE??Z|1997|2|173.7
17924|K?YCE??Z|1997|3|208.3
17924|K?YCE??Z|1997|4|190.0
17924|K?YCE??Z|1997|5|314.4
17924|K?YCE??Z|1997|6|314.4
17924|K?YCE??Z|1997|7|351.0
17924|K?YCE??Z|1997|8|326.5
17924|K?YCE??Z|1997|9|284.5
17924|K?YCE??Z|1997|10|198.5
17924|K?YCE??Z|1997|11|143.9
17924|K?YCE??Z|1997|12|121.2
17924|K?YCE??Z|1997|13|2813.0
17924|K?YCE??Z|1998|1|160.1
17924|K?YCE??Z|1998|2|181.7
17924|K?YCE??Z|1998|3|178.4
17924|K?YCE??Z|1998|4|239.5
17924|K?YCE??Z|1998|5|236.5
17924|K?YCE??Z|1998|6|328.8
17924|K?YCE??Z|1998|7|347.7
17924|K?YCE??Z|1998|8|329.8
17924|K?YCE??Z|1998|9|270.6
17924|K?YCE??Z|1998|10|240.7
17924|K?YCE??Z|1998|11|149.4
17924|K?YCE??Z|1998|12|106.7
17924|K?YCE??Z|1998|13|2769.9
17924|K?YCE??Z|1999|1|119.3
17924|K?YCE??Z|1999|2|137.1
17924|K?YCE??Z|1999|3|206.5
17924|K?YCE??Z|1999|4|247.2
17924|K?YCE??Z|1999|5|297.0
17924|K?YCE??Z|1999|6|324.0
17924|K?YCE??Z|1999|7|342.1
17924|K?YCE??Z|1999|8|315.1
17924|K?YCE??Z|1999|9|284.7
17924|K?YCE??Z|1999|10|263.5
17924|K?YCE??Z|1999|11|158.0
17924|K?YCE??Z|1999|12|121.9
17924|K?YCE??Z|1999|13|2816.4
17924|K?YCE??Z|2000|1|146.9
17924|K?YCE??Z|2000|2|154.0
17924|K?YCE??Z|2000|3|228.1
17924|K?YCE??Z|2000|4|187.7
17924|K?YCE??Z|2000|5|294.8
17924|K?YCE??Z|2000|6|334.8
17924|K?YCE??Z|2000|7|347.3
17924|K?YCE??Z|2000|8|320.8
17924|K?YCE??Z|2000|9|291.2
17924|K?YCE??Z|2000|10|255.2
17924|K?YCE??Z|2000|11|181.3
17924|K?YCE??Z|2000|12|146.0
17924|K?YCE??Z|2000|13|2888.1
17924|K?YCE??Z|2001|1|136.6
17924|K?YCE??Z|2001|2|160.1
17924|K?YCE??Z|2001|3|230.1
17924|K?YCE??Z|2001|4|200.4
17924|K?YCE??Z|2001|5|249.9
17924|K?YCE??Z|2001|6|343.9
17924|K?YCE??Z|2001|7|342.0
17924|K?YCE??Z|2001|8|316.4
17924|K?YCE??Z|2001|9|302.3
17924|K?YCE??Z|2001|10|259.7
17924|K?YCE??Z|2001|11|127.9
17924|K?YCE??Z|2001|12|82.1
17924|K?YCE??Z|2001|13|2751.4
17924|K?YCE??Z|2002|1|166.1
17924|K?YCE??Z|2002|2|183.4
17924|K?YCE??Z|2002|3|191.2
17924|K?YCE??Z|2002|4|210.2
17924|K?YCE??Z|2002|5|304.4
17924|K?YCE??Z|2002|6|331.4
17924|K?YCE??Z|2002|7|324.3
17924|K?YCE??Z|2002|8|322.3
17924|K?YCE??Z|2002|9|243.8
17924|K?YCE??Z|2002|10|248.6
17924|K?YCE??Z|2002|11|157.3
17924|K?YCE??Z|2002|12|91.2
17924|K?YCE??Z|2002|13|2774.2
17924|K?YCE??Z|2003|1|84.9
17924|K?YCE??Z|2003|2|143.7
17924|K?YCE??Z|2003|3|212.2
17924|K?YCE??Z|2003|4|183.9
17924|K?YCE??Z|2003|5|284.8
17924|K?YCE??Z|2003|6|320.6
17924|K?YCE??Z|2003|7|358.7
17924|K?YCE??Z|2003|8|321.8
17924|K?YCE??Z|2003|9|298.0
17924|K?YCE??Z|2003|10|233.3
17924|K?YCE??Z|2003|11|179.9
17924|K?YCE??Z|2003|12|110.1
17924|K?YCE??Z|2003|13|2731.9
17924|K?YCE??Z|2004|1|85.8
17924|K?YCE??Z|2004|2|131.0
17924|K?YCE??Z|2004|3|206.8
17924|K?YCE??Z|2004|4|209.9
17924|K?YCE??Z|2004|5|295.1
17924|K?YCE??Z|2004|6|332.4
17924|K?YCE??Z|2004|7|354.8
17924|K?YCE??Z|2004|8|328.3
17924|K?YCE??Z|2004|9|293.7
17924|K?YCE??Z|2004|10|255.1
17924|K?YCE??Z|2004|11|137.5
17924|K?YCE??Z|2004|12|112.9
17924|K?YCE??Z|2004|13|2743.3
17924|K?YCE??Z|2005|1|112.9
17924|K?YCE??Z|2005|2|133.1
17924|K?YCE??Z|2005|3|194.6
17924|K?YCE??Z|2005|4|210.6
17924|K?YCE??Z|2005|5|271.9
17924|K?YCE??Z|2005|6|339.7
17924|K?YCE??Z|2005|7|343.8
17924|K?YCE??Z|2005|8|324.2
17924|K?YCE??Z|2005|9|283.6
17924|K?YCE??Z|2005|10|248.9
17924|K?YCE??Z|2005|11|138.0
17924|K?YCE??Z|2005|12|121.8
17924|K?YCE??Z|2005|13|2723.1
17924|K?YCE??Z|2006|1|115.1
17924|K?YCE??Z|2006|2|101.2
17924|K?YCE??Z|2006|3|171.1
17924|K?YCE??Z|2006|4|201.2
17924|K?YCE??Z|2006|5|304.5
17924|K?YCE??Z|2006|6|307.9
17924|K?YCE??Z|2006|7|337.8
17924|K?YCE??Z|2006|8|328.0
17924|K?YCE??Z|2006|9|256.8
17924|K?YCE??Z|2006|10|198.9
17924|K?YCE??Z|2006|11|155.7
17924|K?YCE??Z|2006|12|141.3
17924|K?YCE??Z|2006|13|2619.5
17924|K?YCE??Z|2007|1|149.9
17924|K?YCE??Z|2007|2|132.5
17924|K?YCE??Z|2007|3|214.8
17924|K?YCE??Z|2007|4|250.7
17924|K?YCE??Z|2007|5|282.8
17924|K?YCE??Z|2007|6|327.9
17924|K?YCE??Z|2007|7|353.9
17924|K?YCE??Z|2007|8|329.9
17924|K?YCE??Z|2007|9|298.1
17924|K?YCE??Z|2007|10|213.5
17924|K?YCE??Z|2007|11|118.9
17924|K?YCE??Z|2007|12|134.9
17924|K?YCE??Z|2007|13|2807.8
17924|K?YCE??Z|2008|1|177.2
17924|K?YCE??Z|2008|2|173.3
17924|K?YCE??Z|2008|3|190.6
17924|K?YCE??Z|2008|4|178.1
17924|K?YCE??Z|2008|5|307.9
17924|K?YCE??Z|2008|6|337.1
17924|K?YCE??Z|2008|7|349.2
17924|K?YCE??Z|2008|8|303.6
17924|K?YCE??Z|2008|9|253.6
17924|K?YCE??Z|2008|10|235.2
17924|K?YCE??Z|2008|11|149.6
17924|K?YCE??Z|2008|12|130.4
17924|K?YCE??Z|2008|13|2785.8
17924|K?YCE??Z|2009|1|100.9
17924|K?YCE??Z|2009|2|95.5
17924|K?YCE??Z|2009|3|180.3
17924|K?YCE??Z|2009|4|227.4
17924|K?YCE??Z|2009|5|289.4
17924|K?YCE??Z|2009|6|345.2
17924|K?YCE??Z|2009|7|359.7
17924|K?YCE??Z|2009|8|325.1
17924|K?YCE??Z|2009|9|266.2
17924|K?YCE??Z|2009|10|207.7
17924|K?YCE??Z|2009|11|164.6
17924|K?YCE??Z|2009|12|100.5
17924|K?YCE??Z|2009|13|2662.5
17924|K?YCE??Z|2010|1|104.8
17924|K?YCE??Z|2010|2|107.0
17924|K?YCE??Z|2010|3|211.7
17924|K?YCE??Z|2010|4|242.6
17924|K?YCE??Z|2010|5|276.2
17924|K?YCE??Z|2010|6|290.5
17924|K?YCE??Z|2010|7|337.7
17924|K?YCE??Z|2010|8|308.8
17924|K?YCE??Z|2010|9|267.5
17924|K?YCE??Z|2010|10|184.5
17924|K?YCE??Z|2010|11|149.2
17924|K?YCE??Z|2010|12|104.9
17924|K?YCE??Z|2010|13|2585.4
17924|K?YCE??Z|2011|1|118.5
17924|K?YCE??Z|2011|2|139.2
17924|K?YCE??Z|2011|3|215.8
17924|K?YCE??Z|2011|4|178.6
17924|K?YCE??Z|2011|5|244.2
17924|K?YCE??Z|2011|6|334.6
17924|K?YCE??Z|2011|7|360.1
17924|K?YCE??Z|2011|8|320.6
17924|K?YCE??Z|2011|9|274.2
17924|K?YCE??Z|2011|10|216.0
17924|K?YCE??Z|2011|11|177.0
17924|K?YCE??Z|2011|12|112.8
17924|K?YCE??Z|2011|13|2691.6
17924|K?YCE??Z|2012|1|94.7
17924|K?YCE??Z|2012|13|94.7
17924|K?YCE??Z|2015|5|0.0
17924|K?YCE??Z|2015|10|0.0
17924|K?YCE??Z|2015|13|0.0
18032|KARABURUN|2013|7|0.0
18032|KARABURUN|2013|8|0.0
18032|KARABURUN|2013|9|0.0
18032|KARABURUN|2013|10|0.0
18032|KARABURUN|2013|12|0.0
18032|KARABURUN|2013|13|0.0
