Istasyon_No|Istasyon_Adi|YIL|AY|AYLIK_TOPLAM_YAGIS_mm_Manuel
17884|M?LAS|1977|1|143.5
17884|M?LAS|1977|2|65.9
17884|M?LAS|1977|3|41.1
17884|M?LAS|1977|4|40.7
17884|M?LAS|1977|6|6.7
17884|M?LAS|1977|9|1.9
17884|M?LAS|1977|10|7.8
17884|M?LAS|1977|11|43.3
17884|M?LAS|1977|12|94.1
17884|M?LAS|1977|13|445.0
17884|M?LAS|1978|1|210.2
17884|M?LAS|1978|2|207.7
17884|M?LAS|1978|3|81.9
17884|M?LAS|1978|4|97.3
17884|M?LAS|1978|5|22.6
17884|M?LAS|1978|6|11.0
17884|M?LAS|1978|9|19.0
17884|M?LAS|1978|10|83.5
17884|M?LAS|1978|11|29.7
17884|M?LAS|1978|12|164.1
17884|M?LAS|1978|13|927.0
17884|M?LAS|1979|1|236.0
17884|M?LAS|1979|2|66.8
17884|M?LAS|1979|3|63.1
17884|M?LAS|1979|4|10.8
17884|M?LAS|1979|5|53.2
17884|M?LAS|1979|6|102.2
17884|M?LAS|1979|7|0.1
17884|M?LAS|1979|10|46.6
17884|M?LAS|1979|11|144.9
17884|M?LAS|1979|12|208.3
17884|M?LAS|1979|13|932.0
17884|M?LAS|1980|1|155.3
17884|M?LAS|1980|2|40.6
17884|M?LAS|1980|3|135.1
17884|M?LAS|1980|4|43.9
17884|M?LAS|1980|5|50.2
17884|M?LAS|1980|6|74.6
17884|M?LAS|1980|7|0.0
17884|M?LAS|1980|10|27.1
17884|M?LAS|1980|11|118.3
17884|M?LAS|1980|12|232.5
17884|M?LAS|1980|13|877.6
17884|M?LAS|1981|1|371.2
17884|M?LAS|1981|2|78.4
17884|M?LAS|1981|3|55.3
17884|M?LAS|1981|4|22.8
17884|M?LAS|1981|5|19.3
17884|M?LAS|1981|6|4.0
17884|M?LAS|1981|9|3.0
17884|M?LAS|1981|10|25.7
17884|M?LAS|1981|11|197.9
17884|M?LAS|1981|12|301.7
17884|M?LAS|1981|13|1079.3
17884|M?LAS|1982|1|96.6
17884|M?LAS|1982|2|56.1
17884|M?LAS|1982|3|160.4
17884|M?LAS|1982|4|50.0
17884|M?LAS|1982|5|14.6
17884|M?LAS|1982|6|37.5
17884|M?LAS|1982|10|49.7
17884|M?LAS|1982|11|86.7
17884|M?LAS|1982|12|134.7
17884|M?LAS|1982|13|686.3
17884|M?LAS|1983|1|53.4
17884|M?LAS|1983|2|172.8
17884|M?LAS|1983|3|96.8
17884|M?LAS|1983|4|29.2
17884|M?LAS|1983|5|62.6
17884|M?LAS|1983|6|27.5
17884|M?LAS|1983|7|5.4
17884|M?LAS|1983|10|16.9
17884|M?LAS|1983|11|181.9
17884|M?LAS|1983|12|222.0
17884|M?LAS|1983|13|868.5
17884|M?LAS|1984|1|194.1
17884|M?LAS|1984|2|139.8
17884|M?LAS|1984|3|167.9
17884|M?LAS|1984|4|110.2
17884|M?LAS|1984|5|2.9
17884|M?LAS|1984|7|16.8
17884|M?LAS|1984|11|100.7
17884|M?LAS|1984|12|105.9
17884|M?LAS|1984|13|838.3
17884|M?LAS|1985|1|237.9
17884|M?LAS|1985|2|125.3
17884|M?LAS|1985|3|82.8
17884|M?LAS|1985|4|4.2
17884|M?LAS|1985|5|67.8
17884|M?LAS|1985|6|1.0
17884|M?LAS|1985|10|42.0
17884|M?LAS|1985|11|88.4
17884|M?LAS|1985|12|52.7
17884|M?LAS|1985|13|702.1
17884|M?LAS|1986|1|178.8
17884|M?LAS|1986|2|201.6
17884|M?LAS|1986|3|8.7
17884|M?LAS|1986|4|10.1
17884|M?LAS|1986|5|12.5
17884|M?LAS|1986|6|5.5
17884|M?LAS|1986|8|0.6
17884|M?LAS|1986|9|36.1
17884|M?LAS|1986|10|33.1
17884|M?LAS|1986|11|30.8
17884|M?LAS|1986|12|115.2
17884|M?LAS|1986|13|633.0
17884|M?LAS|1987|1|151.3
17884|M?LAS|1987|2|63.2
17884|M?LAS|1987|3|112.5
17884|M?LAS|1987|4|55.9
17884|M?LAS|1987|5|11.6
17884|M?LAS|1987|6|7.1
17884|M?LAS|1987|7|0.1
17884|M?LAS|1987|10|0.7
17884|M?LAS|1987|11|82.3
17884|M?LAS|1987|12|81.0
17884|M?LAS|1987|13|565.7
17884|M?LAS|1988|1|59.6
17884|M?LAS|1988|2|151.6
17884|M?LAS|1988|3|187.7
17884|M?LAS|1988|4|32.3
17884|M?LAS|1988|5|2.8
17884|M?LAS|1988|6|0.2
17884|M?LAS|1988|8|18.3
17884|M?LAS|1988|9|0.1
17884|M?LAS|1988|10|15.4
17884|M?LAS|1988|11|167.8
17884|M?LAS|1988|12|129.9
17884|M?LAS|1988|13|765.7
17884|M?LAS|1989|1|20.4
17884|M?LAS|1989|2|20.7
17884|M?LAS|1989|3|70.8
17884|M?LAS|1989|4|4.7
17884|M?LAS|1989|5|20.8
17884|M?LAS|1989|6|3.6
17884|M?LAS|1989|7|0.1
17884|M?LAS|1989|10|50.9
17884|M?LAS|1989|11|197.0
17884|M?LAS|1989|12|48.8
17884|M?LAS|1989|13|437.8
17884|M?LAS|1990|1|11.5
17884|M?LAS|1990|2|79.6
17884|M?LAS|1990|3|36.1
17884|M?LAS|1990|4|55.6
17884|M?LAS|1990|5|3.2
17884|M?LAS|1990|6|1.5
17884|M?LAS|1990|8|0.4
17884|M?LAS|1990|9|6.2
17884|M?LAS|1990|10|8.4
17884|M?LAS|1990|11|22.8
17884|M?LAS|1990|12|229.3
17884|M?LAS|1990|13|454.6
17884|M?LAS|1991|1|63.2
17884|M?LAS|1991|2|46.9
17884|M?LAS|1991|3|63.4
17884|M?LAS|1991|4|67.1
17884|M?LAS|1991|5|78.6
17884|M?LAS|1991|7|1.2
17884|M?LAS|1991|10|29.3
17884|M?LAS|1991|11|37.5
17884|M?LAS|1991|12|121.9
17884|M?LAS|1991|13|509.1
17884|M?LAS|1992|2|36.6
17884|M?LAS|1992|3|75.0
17884|M?LAS|1992|4|35.2
17884|M?LAS|1992|5|14.0
17884|M?LAS|1992|6|1.3
17884|M?LAS|1992|10|13.3
17884|M?LAS|1992|11|96.2
17884|M?LAS|1992|12|115.6
17884|M?LAS|1992|13|387.2
17884|M?LAS|1993|1|110.1
17884|M?LAS|1993|2|77.3
17884|M?LAS|1993|3|99.6
17884|M?LAS|1993|4|39.5
17884|M?LAS|1993|5|33.4
17884|M?LAS|1993|6|3.8
17884|M?LAS|1993|10|34.7
17884|M?LAS|1993|11|90.5
17884|M?LAS|1993|12|102.0
17884|M?LAS|1993|13|590.9
17884|M?LAS|1994|1|87.8
17884|M?LAS|1994|2|121.3
17884|M?LAS|1994|3|40.1
17884|M?LAS|1994|4|23.1
17884|M?LAS|1994|5|69.6
17884|M?LAS|1994|6|9.1
17884|M?LAS|1994|7|17.3
17884|M?LAS|1994|8|40.8
17884|M?LAS|1994|10|94.2
17884|M?LAS|1994|11|109.2
17884|M?LAS|1994|12|126.9
17884|M?LAS|1994|13|739.4
17884|M?LAS|1995|1|223.1
17884|M?LAS|1995|2|39.2
17884|M?LAS|1995|3|125.2
17884|M?LAS|1995|4|41.8
17884|M?LAS|1995|5|22.4
17884|M?LAS|1995|7|0.9
17884|M?LAS|1995|8|5.9
17884|M?LAS|1995|9|2.8
17884|M?LAS|1995|10|6.7
17884|M?LAS|1995|11|52.7
17884|M?LAS|1995|12|117.6
17884|M?LAS|1995|13|638.3
17884|M?LAS|1996|1|54.4
17884|M?LAS|1996|2|193.0
17884|M?LAS|1996|3|90.5
17884|M?LAS|1996|4|41.1
17884|M?LAS|1996|5|24.5
17884|M?LAS|1996|9|43.8
17884|M?LAS|1996|10|41.5
17884|M?LAS|1996|11|85.1
17884|M?LAS|1996|12|151.0
17884|M?LAS|1996|13|724.9
17884|M?LAS|1997|1|75.0
17884|M?LAS|1997|2|33.3
17884|M?LAS|1997|3|146.6
17884|M?LAS|1997|4|110.3
17884|M?LAS|1997|5|23.0
17884|M?LAS|1997|6|0.7
17884|M?LAS|1997|10|44.9
17884|M?LAS|1997|11|121.1
17884|M?LAS|1997|12|194.7
17884|M?LAS|1997|13|749.6
17884|M?LAS|1998|1|97.1
17884|M?LAS|1998|2|51.1
17884|M?LAS|1998|3|154.4
17884|M?LAS|1998|4|64.2
17884|M?LAS|1998|5|82.5
17884|M?LAS|1998|6|1.1
17884|M?LAS|1998|9|38.1
17884|M?LAS|1998|10|18.8
17884|M?LAS|1998|11|168.8
17884|M?LAS|1998|12|172.0
17884|M?LAS|1998|13|848.1
17884|M?LAS|1999|1|149.1
17884|M?LAS|1999|2|192.6
17884|M?LAS|1999|3|99.1
17884|M?LAS|1999|4|30.2
17884|M?LAS|1999|5|9.7
17884|M?LAS|1999|9|21.5
17884|M?LAS|1999|10|3.8
17884|M?LAS|1999|11|35.4
17884|M?LAS|1999|12|93.5
17884|M?LAS|1999|13|634.9
17884|M?LAS|2000|1|67.2
17884|M?LAS|2000|2|108.3
17884|M?LAS|2000|3|78.9
17884|M?LAS|2000|4|40.0
17884|M?LAS|2000|5|2.8
17884|M?LAS|2000|6|2.6
17884|M?LAS|2000|8|1.5
17884|M?LAS|2000|10|52.7
17884|M?LAS|2000|11|78.6
17884|M?LAS|2000|12|59.3
17884|M?LAS|2000|13|491.9
17884|M?LAS|2001|1|66.0
17884|M?LAS|2001|2|92.6
17884|M?LAS|2001|3|6.2
17884|M?LAS|2001|4|114.5
17884|M?LAS|2001|5|13.0
17884|M?LAS|2001|6|0.0
17884|M?LAS|2001|8|12.5
17884|M?LAS|2001|9|4.7
17884|M?LAS|2001|10|2.9
17884|M?LAS|2001|11|252.7
17884|M?LAS|2001|12|190.6
17884|M?LAS|2001|13|755.7
17884|M?LAS|2002|1|96.0
17884|M?LAS|2002|2|46.4
17884|M?LAS|2002|3|63.0
17884|M?LAS|2002|4|91.7
17884|M?LAS|2002|5|3.1
17884|M?LAS|2002|6|9.1
17884|M?LAS|2002|7|57.0
17884|M?LAS|2002|9|93.1
17884|M?LAS|2002|10|62.1
17884|M?LAS|2002|11|146.2
17884|M?LAS|2002|12|174.6
17884|M?LAS|2002|13|842.3
17884|M?LAS|2003|1|148.2
17884|M?LAS|2003|2|191.6
17884|M?LAS|2003|3|61.4
17884|M?LAS|2003|4|76.3
17884|M?LAS|2003|5|20.1
17884|M?LAS|2003|6|2.4
17884|M?LAS|2003|10|40.0
17884|M?LAS|2003|11|69.3
17884|M?LAS|2003|12|153.4
17884|M?LAS|2003|13|762.7
17884|M?LAS|2004|1|289.6
17884|M?LAS|2004|2|27.0
17884|M?LAS|2004|3|5.2
17884|M?LAS|2004|4|63.4
17884|M?LAS|2004|5|4.8
17884|M?LAS|2004|6|0.2
17884|M?LAS|2004|10|12.8
17884|M?LAS|2004|11|169.9
17884|M?LAS|2004|12|116.8
17884|M?LAS|2004|13|689.7
17884|M?LAS|2005|1|139.5
17884|M?LAS|2005|2|156.1
17884|M?LAS|2005|3|53.9
17884|M?LAS|2005|4|19.8
17884|M?LAS|2005|5|25.9
17884|M?LAS|2005|6|13.3
17884|M?LAS|2005|7|0.4
17884|M?LAS|2005|8|15.4
17884|M?LAS|2005|9|22.6
17884|M?LAS|2005|10|48.0
17884|M?LAS|2005|11|129.4
17884|M?LAS|2005|12|81.9
17884|M?LAS|2005|13|706.2
17884|M?LAS|2006|1|108.8
17884|M?LAS|2006|2|142.8
17884|M?LAS|2006|3|131.8
17884|M?LAS|2006|4|16.5
17884|M?LAS|2006|5|6.7
17884|M?LAS|2006|6|15.9
17884|M?LAS|2006|7|0.0
17884|M?LAS|2006|8|0.0
17884|M?LAS|2006|9|11.7
17884|M?LAS|2006|10|45.1
17884|M?LAS|2006|11|72.6
17884|M?LAS|2006|12|7.2
17884|M?LAS|2006|13|561.5
17884|M?LAS|2007|1|37.8
17884|M?LAS|2007|2|98.9
17884|M?LAS|2007|3|37.6
17884|M?LAS|2007|4|5.8
17884|M?LAS|2007|5|16.4
17884|M?LAS|2007|6|7.6
17884|M?LAS|2007|10|80.5
17884|M?LAS|2007|11|137.2
17884|M?LAS|2007|12|182.6
17884|M?LAS|2008|1|34.8
17884|M?LAS|2008|2|26.8
17884|M?LAS|2008|3|61.6
17884|M?LAS|2008|4|74.6
17884|M?LAS|2008|5|12.7
17884|M?LAS|2008|6|0.3
17884|M?LAS|2008|9|29.8
17884|M?LAS|2008|10|28.9
17884|M?LAS|2008|11|105.5
17884|M?LAS|2008|12|80.8
17884|M?LAS|2008|13|457.2
17884|M?LAS|2009|1|216.1
17884|M?LAS|2009|2|186.0
17884|M?LAS|2009|3|92.2
17884|M?LAS|2009|4|85.8
17884|M?LAS|2009|5|58.9
17884|M?LAS|2009|6|4.6
17884|M?LAS|2009|9|17.4
17884|M?LAS|2009|10|45.2
17884|M?LAS|2009|11|133.8
17884|M?LAS|2009|12|187.1
17884|M?LAS|2009|13|1027.1
17884|M?LAS|2010|1|211.5
17884|M?LAS|2010|2|200.9
17884|M?LAS|2010|3|16.2
17884|M?LAS|2010|4|18.8
17884|M?LAS|2010|5|31.3
17884|M?LAS|2010|6|19.9
17884|M?LAS|2010|7|0.2
17884|M?LAS|2010|9|4.4
17884|M?LAS|2010|10|110.8
17884|M?LAS|2010|11|53.3
17884|M?LAS|2010|12|110.5
17884|M?LAS|2010|13|777.8
17884|M?LAS|2011|1|167.2
17884|M?LAS|2011|2|133.6
17884|M?LAS|2011|3|13.5
17884|M?LAS|2011|4|80.7
17884|M?LAS|2011|5|68.1
17884|M?LAS|2011|6|6.1
17884|M?LAS|2011|9|10.6
17884|M?LAS|2011|10|183.8
17884|M?LAS|2011|11|9.0
17884|M?LAS|2011|12|93.8
17884|M?LAS|2011|13|766.4
17884|M?LAS|2012|1|240.1
17884|M?LAS|2012|13|240.1
17886|YATA?AN|1968|1|187.0
17886|YATA?AN|1968|2|47.7
17886|YATA?AN|1968|3|90.0
17886|YATA?AN|1968|4|15.8
17886|YATA?AN|1968|5|26.9
17886|YATA?AN|1968|6|37.8
17886|YATA?AN|1968|8|10.5
17886|YATA?AN|1968|9|35.6
17886|YATA?AN|1968|10|69.7
17886|YATA?AN|1968|11|87.8
17886|YATA?AN|1968|12|162.8
17886|YATA?AN|1968|13|771.6
17886|YATA?AN|1969|1|177.1
17886|YATA?AN|1969|2|88.6
17886|YATA?AN|1969|3|85.2
17886|YATA?AN|1969|4|69.1
17886|YATA?AN|1969|5|36.4
17886|YATA?AN|1969|7|37.5
17886|YATA?AN|1969|8|0.0
17886|YATA?AN|1969|9|0.7
17886|YATA?AN|1969|10|7.5
17886|YATA?AN|1969|11|30.7
17886|YATA?AN|1969|12|309.2
17886|YATA?AN|1969|13|842.0
17886|YATA?AN|1970|1|70.1
17886|YATA?AN|1970|2|120.0
17886|YATA?AN|1970|3|77.3
17886|YATA?AN|1970|4|27.5
17886|YATA?AN|1970|5|9.1
17886|YATA?AN|1970|6|7.4
17886|YATA?AN|1970|7|9.0
17886|YATA?AN|1970|8|27.3
17886|YATA?AN|1970|9|2.2
17886|YATA?AN|1970|10|62.5
17886|YATA?AN|1970|11|56.1
17886|YATA?AN|1970|12|117.8
17886|YATA?AN|1970|13|586.3
17886|YATA?AN|1971|1|145.8
17886|YATA?AN|1971|2|166.8
17886|YATA?AN|1971|3|94.8
17886|YATA?AN|1971|4|24.6
17886|YATA?AN|1971|5|55.8
17886|YATA?AN|1971|6|12.6
17886|YATA?AN|1971|7|8.9
17886|YATA?AN|1971|8|24.3
17886|YATA?AN|1971|9|4.0
17886|YATA?AN|1971|10|21.4
17886|YATA?AN|1971|11|116.9
17886|YATA?AN|1971|12|102.7
17886|YATA?AN|1971|13|778.6
17886|YATA?AN|1972|1|33.6
17886|YATA?AN|1972|2|78.6
17886|YATA?AN|1972|3|33.6
17886|YATA?AN|1972|4|67.2
17886|YATA?AN|1972|5|52.4
17886|YATA?AN|1972|6|15.3
17886|YATA?AN|1972|7|30.5
17886|YATA?AN|1972|8|0.3
17886|YATA?AN|1972|9|0.4
17886|YATA?AN|1972|10|183.6
17886|YATA?AN|1972|11|33.7
17886|YATA?AN|1972|12|12.3
17886|YATA?AN|1972|13|541.5
17886|YATA?AN|1973|1|115.8
17886|YATA?AN|1973|2|141.9
17886|YATA?AN|1973|3|23.3
17886|YATA?AN|1973|4|58.6
17886|YATA?AN|1973|5|20.0
17886|YATA?AN|1973|6|11.1
17886|YATA?AN|1973|7|7.0
17886|YATA?AN|1973|9|5.0
17886|YATA?AN|1973|10|28.5
17886|YATA?AN|1973|11|24.5
17886|YATA?AN|1973|12|74.6
17886|YATA?AN|1973|13|510.3
17886|YATA?AN|1974|1|34.6
17886|YATA?AN|1974|2|156.6
17886|YATA?AN|1974|3|20.3
17886|YATA?AN|1974|4|53.2
17886|YATA?AN|1974|5|12.7
17886|YATA?AN|1974|6|0.1
17886|YATA?AN|1974|8|8.5
17886|YATA?AN|1974|9|9.4
17886|YATA?AN|1974|10|58.0
17886|YATA?AN|1974|11|57.8
17886|YATA?AN|1974|12|113.9
17886|YATA?AN|1974|13|525.1
17886|YATA?AN|1975|1|162.1
17886|YATA?AN|1975|2|39.0
17886|YATA?AN|1975|3|61.2
17886|YATA?AN|1975|4|36.0
17886|YATA?AN|1975|5|97.0
17886|YATA?AN|1975|6|56.8
17886|YATA?AN|1975|7|3.2
17886|YATA?AN|1975|8|6.3
17886|YATA?AN|1975|9|0.1
17886|YATA?AN|1975|10|39.5
17886|YATA?AN|1975|11|109.8
17886|YATA?AN|1975|12|59.0
17886|YATA?AN|1975|13|670.0
17886|YATA?AN|1976|1|87.8
17886|YATA?AN|1976|2|49.3
17886|YATA?AN|1976|3|20.5
17886|YATA?AN|1976|4|104.5
17886|YATA?AN|1976|5|49.1
17886|YATA?AN|1976|6|36.1
17886|YATA?AN|1976|7|1.3
17886|YATA?AN|1976|8|0.0
17886|YATA?AN|1976|9|0.0
17886|YATA?AN|1976|10|78.6
17886|YATA?AN|1976|11|64.3
17886|YATA?AN|1976|12|157.9
17886|YATA?AN|1976|13|649.4
17886|YATA?AN|1977|1|106.3
17886|YATA?AN|1977|2|68.5
17886|YATA?AN|1977|3|28.4
17886|YATA?AN|1977|4|38.4
17886|YATA?AN|1977|5|0.1
17886|YATA?AN|1977|6|14.2
17886|YATA?AN|1977|7|2.5
17886|YATA?AN|1977|9|12.5
17886|YATA?AN|1977|10|3.5
17886|YATA?AN|1977|11|53.8
17886|YATA?AN|1977|12|82.6
17886|YATA?AN|1977|13|410.8
17886|YATA?AN|1978|1|218.2
17886|YATA?AN|1978|2|155.9
17886|YATA?AN|1978|3|90.4
17886|YATA?AN|1978|4|43.2
17886|YATA?AN|1978|5|15.3
17886|YATA?AN|1978|6|14.2
17886|YATA?AN|1978|7|0.4
17886|YATA?AN|1978|9|10.6
17886|YATA?AN|1978|10|61.7
17886|YATA?AN|1978|11|30.3
17886|YATA?AN|1978|12|131.2
17886|YATA?AN|1978|13|771.4
17886|YATA?AN|1979|1|172.5
17886|YATA?AN|1979|2|55.6
17886|YATA?AN|1979|3|63.5
17886|YATA?AN|1979|4|6.1
17886|YATA?AN|1979|5|48.8
17886|YATA?AN|1979|6|61.4
17886|YATA?AN|1979|7|18.4
17886|YATA?AN|1979|10|87.7
17886|YATA?AN|1979|11|164.3
17886|YATA?AN|1979|12|190.4
17886|YATA?AN|1979|13|868.7
17886|YATA?AN|1980|1|156.2
17886|YATA?AN|1980|2|22.3
17886|YATA?AN|1980|3|120.4
17886|YATA?AN|1980|4|53.9
17886|YATA?AN|1980|5|17.4
17886|YATA?AN|1980|6|5.8
17886|YATA?AN|1980|7|0.6
17886|YATA?AN|1980|9|5.4
17886|YATA?AN|1980|10|26.8
17886|YATA?AN|1980|11|68.4
17886|YATA?AN|1980|12|187.2
17886|YATA?AN|1980|13|664.4
17886|YATA?AN|1981|1|324.6
17886|YATA?AN|1981|2|85.7
17886|YATA?AN|1981|3|60.9
17886|YATA?AN|1981|4|13.8
17886|YATA?AN|1981|5|31.8
17886|YATA?AN|1981|6|11.1
17886|YATA?AN|1981|9|4.9
17886|YATA?AN|1981|10|41.7
17886|YATA?AN|1981|11|194.3
17886|YATA?AN|1981|12|208.8
17886|YATA?AN|1981|13|977.6
17886|YATA?AN|1982|1|100.2
17886|YATA?AN|1982|2|61.3
17886|YATA?AN|1982|3|85.1
17886|YATA?AN|1982|4|56.9
17886|YATA?AN|1982|5|45.3
17886|YATA?AN|1982|6|15.8
17886|YATA?AN|1982|7|16.0
17886|YATA?AN|1982|9|0.5
17886|YATA?AN|1982|10|76.7
17886|YATA?AN|1982|11|66.8
17886|YATA?AN|1982|12|139.2
17886|YATA?AN|1982|13|663.8
17886|YATA?AN|1983|1|48.9
17886|YATA?AN|1983|2|148.4
17886|YATA?AN|1983|3|75.5
17886|YATA?AN|1983|4|42.4
17886|YATA?AN|1983|5|41.5
17886|YATA?AN|1983|6|18.4
17886|YATA?AN|1983|7|16.7
17886|YATA?AN|1983|8|0.2
17886|YATA?AN|1983|9|0.0
17886|YATA?AN|1983|10|19.5
17886|YATA?AN|1983|11|114.6
17886|YATA?AN|1983|12|176.9
17886|YATA?AN|1983|13|703.0
17886|YATA?AN|1984|1|194.4
17886|YATA?AN|1984|2|139.6
17886|YATA?AN|1984|3|131.4
17886|YATA?AN|1984|4|64.3
17886|YATA?AN|1984|5|2.7
17886|YATA?AN|1984|6|1.0
17886|YATA?AN|1984|7|1.0
17886|YATA?AN|1984|8|0.2
17886|YATA?AN|1984|9|2.4
17886|YATA?AN|1984|10|0.0
17886|YATA?AN|1984|11|110.6
17886|YATA?AN|1984|12|52.1
17886|YATA?AN|1984|13|699.7
17886|YATA?AN|1985|1|199.4
17886|YATA?AN|1985|2|101.9
17886|YATA?AN|1985|3|54.9
17886|YATA?AN|1985|4|20.8
17886|YATA?AN|1985|5|49.5
17886|YATA?AN|1985|6|39.4
17886|YATA?AN|1985|8|0.5
17886|YATA?AN|1985|9|0.0
17886|YATA?AN|1985|10|44.0
17886|YATA?AN|1985|11|84.8
17886|YATA?AN|1985|12|47.2
17886|YATA?AN|1985|13|642.4
17886|YATA?AN|1986|1|128.7
17886|YATA?AN|1986|2|115.4
17886|YATA?AN|1986|3|9.5
17886|YATA?AN|1986|4|7.8
17886|YATA?AN|1986|5|23.2
17886|YATA?AN|1986|6|13.8
17886|YATA?AN|1986|8|0.0
17886|YATA?AN|1986|9|101.8
17886|YATA?AN|1986|10|50.9
17886|YATA?AN|1986|11|22.2
17886|YATA?AN|1986|12|90.7
17886|YATA?AN|1986|13|564.0
17886|YATA?AN|1987|1|116.3
17886|YATA?AN|1987|2|71.1
17886|YATA?AN|1987|3|93.2
17886|YATA?AN|1987|4|50.1
17886|YATA?AN|1987|5|8.5
17886|YATA?AN|1987|6|46.4
17886|YATA?AN|1987|7|27.7
17886|YATA?AN|1987|9|0.6
17886|YATA?AN|1987|10|1.6
17886|YATA?AN|1987|11|46.4
17886|YATA?AN|1987|12|66.0
17886|YATA?AN|1987|13|527.9
17886|YATA?AN|1988|1|60.9
17886|YATA?AN|1988|2|150.4
17886|YATA?AN|1988|3|143.9
17886|YATA?AN|1988|4|27.5
17886|YATA?AN|1988|5|15.3
17886|YATA?AN|1988|6|1.4
17886|YATA?AN|1988|8|29.8
17886|YATA?AN|1988|9|0.2
17886|YATA?AN|1988|10|31.1
17886|YATA?AN|1988|11|176.1
17886|YATA?AN|1988|12|127.3
17886|YATA?AN|1988|13|763.9
17886|YATA?AN|1989|1|7.9
17886|YATA?AN|1989|2|28.7
17886|YATA?AN|1989|3|67.5
17886|YATA?AN|1989|4|0.9
17886|YATA?AN|1989|5|19.9
17886|YATA?AN|1989|6|3.0
17886|YATA?AN|1989|7|0.3
17886|YATA?AN|1989|8|0.1
17886|YATA?AN|1989|9|0.9
17886|YATA?AN|1989|10|42.7
17886|YATA?AN|1989|11|180.2
17886|YATA?AN|1989|12|51.9
17886|YATA?AN|1989|13|404.0
17886|YATA?AN|1990|1|8.9
17886|YATA?AN|1990|2|74.4
17886|YATA?AN|1990|3|26.0
17886|YATA?AN|1990|4|32.3
17886|YATA?AN|1990|5|26.7
17886|YATA?AN|1990|6|29.1
17886|YATA?AN|1990|7|0.7
17886|YATA?AN|1990|8|25.3
17886|YATA?AN|1990|9|8.7
17886|YATA?AN|1990|10|15.0
17886|YATA?AN|1990|11|24.9
17886|YATA?AN|1990|12|195.4
17886|YATA?AN|1990|13|467.4
17886|YATA?AN|1991|1|44.9
17886|YATA?AN|1991|2|58.5
17886|YATA?AN|1991|3|37.5
17886|YATA?AN|1991|4|45.8
17886|YATA?AN|1991|5|46.3
17886|YATA?AN|1991|6|0.2
17886|YATA?AN|1991|7|1.0
17886|YATA?AN|1991|8|3.8
17886|YATA?AN|1991|10|39.5
17886|YATA?AN|1991|11|47.4
17886|YATA?AN|1991|12|127.5
17886|YATA?AN|1991|13|452.4
17886|YATA?AN|1992|1|0.1
17886|YATA?AN|1992|2|10.5
17886|YATA?AN|1992|3|77.5
17886|YATA?AN|1992|4|48.4
17886|YATA?AN|1992|5|27.8
17886|YATA?AN|1992|6|11.5
17886|YATA?AN|1992|7|7.4
17886|YATA?AN|1992|8|2.0
17886|YATA?AN|1992|10|4.9
17886|YATA?AN|1992|11|112.6
17886|YATA?AN|1992|12|86.2
17886|YATA?AN|1992|13|388.9
17886|YATA?AN|1993|1|60.4
17886|YATA?AN|1993|2|103.0
17886|YATA?AN|1993|3|105.2
17886|YATA?AN|1993|4|36.1
17886|YATA?AN|1993|5|82.8
17886|YATA?AN|1993|6|27.5
17886|YATA?AN|1993|10|10.6
17886|YATA?AN|1993|11|77.8
17886|YATA?AN|1993|12|119.0
17886|YATA?AN|1993|13|622.4
17886|YATA?AN|1994|1|87.8
17886|YATA?AN|1994|2|66.5
17886|YATA?AN|1994|3|29.7
17886|YATA?AN|1994|4|34.7
17886|YATA?AN|1994|5|113.8
17886|YATA?AN|1994|6|31.5
17886|YATA?AN|1994|7|8.3
17886|YATA?AN|1994|9|18.0
17886|YATA?AN|1994|10|62.4
17886|YATA?AN|1994|11|92.3
17886|YATA?AN|1994|12|76.4
17886|YATA?AN|1994|13|621.4
17886|YATA?AN|1995|1|125.9
17886|YATA?AN|1995|2|17.7
17886|YATA?AN|1995|3|149.1
17886|YATA?AN|1995|4|44.3
17886|YATA?AN|1995|5|21.1
17886|YATA?AN|1995|6|0.3
17886|YATA?AN|1995|7|51.6
17886|YATA?AN|1995|8|0.2
17886|YATA?AN|1995|9|5.0
17886|YATA?AN|1995|10|15.7
17886|YATA?AN|1995|11|149.9
17886|YATA?AN|1995|12|85.2
17886|YATA?AN|1995|13|666.0
17886|YATA?AN|1996|1|49.0
17886|YATA?AN|1996|2|180.6
17886|YATA?AN|1996|3|67.2
17886|YATA?AN|1996|4|42.0
17886|YATA?AN|1996|5|16.1
17886|YATA?AN|1996|7|6.2
17886|YATA?AN|1996|9|38.2
17886|YATA?AN|1996|10|47.4
17886|YATA?AN|1996|11|44.0
17886|YATA?AN|1996|12|198.8
17886|YATA?AN|1996|13|689.5
17886|YATA?AN|1997|1|31.0
17886|YATA?AN|1997|2|33.6
17886|YATA?AN|1997|3|90.5
17886|YATA?AN|1997|4|128.8
17886|YATA?AN|1997|5|14.6
17886|YATA?AN|1997|6|47.8
17886|YATA?AN|1997|8|3.9
17886|YATA?AN|1997|9|10.5
17886|YATA?AN|1997|10|47.1
17886|YATA?AN|1997|11|52.4
17886|YATA?AN|1997|12|200.4
17886|YATA?AN|1997|13|660.6
17886|YATA?AN|1998|1|128.8
17886|YATA?AN|1998|2|48.2
17886|YATA?AN|1998|3|138.3
17886|YATA?AN|1998|4|83.3
17886|YATA?AN|1998|5|56.9
17886|YATA?AN|1998|6|0.5
